Year,Team,PA,AB,R,H_x,2B,3B,HR_x,TB,RBI,SB,CS,BB_x,HP,SO_x,GDP,SH,SF,ePA,BB_HBP_PA,SO_PA,HR_PA,AVG_calc,OBP,SLG_calc,ISO,R_PA,H_minus_HR_PA,GDP_PA,OBP_strong,BB_HBP_PA_strong,ISO_strong,HR_PA_strong,R_PA_strong,SO_PA_strong,OBP_diff,OBP_adv,BB_HBP_PA_diff,BB_HBP_PA_adv,ISO_diff,ISO_adv,HR_PA_diff,HR_PA_adv,R_PA_diff,R_PA_adv,SO_PA_diff,SO_PA_adv,IP,H_y,HR_y,BB_y,SO_y,ER,FIP,BB_9,K_9,HR_9,ERA,H_9,K_9_strong,ERA_strong,FIP_strong,BB_9_strong,HR_9_strong,H_9_strong,K_9_diff,K_9_adv,ERA_diff,ERA_adv,FIP_diff,FIP_adv,BB_9_diff,BB_9_adv,HR_9_diff,HR_9_adv,H_9_diff,H_9_adv,OBP_adv_z,BB_HBP_PA_adv_z,ISO_adv_z,HR_PA_adv_z,R_PA_adv_z,SO_PA_adv_z,K_9_adv_z,ERA_adv_z,FIP_adv_z,BB_9_adv_z,HR_9_adv_z,H_9_adv_z,Off_Score,Pit_Score,Typology,Top_Adv,Top_Gap
2021,KIA,5577,4831,568,1198,183,21,66,1621,546,73,31,595,73,921,119,41,37,5526,0.1197776582391967,0.1651425497579343,0.0118343195266272,0.2479817843096667,0.3370664739884393,0.3355412957979714,0.0875595114883046,0.1018468710776403,0.2029765106688183,0.0213376367222521,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.018945045090034418,-0.018945045090034418,-0.005000159037731794,-0.005000159037731794,-0.028656704727911597,-0.028656704727911597,-0.007006775389832,-0.007006775389832,-0.025952631233060006,-0.025952631233060006,-0.020957699086715492,0.020957699086715492,1261.0,1283,134,622,951,693,6.124827586206897,4.439333862014275,6.787470261697066,0.956383822363204,4.9460745440126885,9.157018239492466,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.8078889245712126,-0.8078889245712126,1.24137015749012,-1.24137015749012,1.4219109195402302,-1.4219109195402302,0.9420357056252087,-0.9420357056252087,0.34131707093281605,-0.34131707093281605,0.7463380106304172,-0.7463380106304172,-1.1987732254995282,0.08264140973607595,-1.6547962713128301,-1.3331467693696646,-2.1007178317275486,0.7716171498822372,-1.3074771241548262,-0.8553750015015462,-0.8431167035902343,-0.5854404319765192,-0.7960003353433623,-0.376435858270656,-1.091583324439792,-0.8352045328632605,Overall Weak,"SO_PA(+0.77), BB_HBP_PA(+0.08), H_9(-0.38)","R_PA(-2.10), ISO(-1.65), HR_PA(-1.33)"
2021,KT,5626,4810,719,1276,219,11,106,1835,673,112,46,644,58,1047,105,69,44,5541,0.1247778172769285,0.1861002488446498,0.0188410949164592,0.2652806652806653,0.3560115190784737,0.3814968814968815,0.1162162162162162,0.1277995023107003,0.2079630287948809,0.0186633487380021,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1258.4,1176,86,489,1062,518,4.702916666666667,3.497298156389066,7.595359186268278,0.6150667514303879,3.7047043865225686,8.410680228862049,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.2705702161054153,0.7657680537923509,-0.33486485004420935,-0.2716269949888911,0.4875539846620674,-0.19193427959221823,0.7787371040331377,1.396085758086938,1.5908105334071512,1.7315709975859774,1.327270176241689,1.223872230938531,0.4354487913377497,1.3893234424678256,Balanced Strong,"BB_9(+1.73), FIP(+1.59), ERA(+1.40)","ISO(-0.33), HR_PA(-0.27), SO_PA(-0.19)"
2021,LG,5533,4750,654,1188,210,11,110,1750,621,92,34,592,94,926,102,52,45,5471,0.1239833724923188,0.167359479486716,0.0198807157057654,0.2501052631578947,0.3419084108739281,0.3684210526315789,0.1183157894736842,0.1181998915597325,0.1948310139165009,0.0184348454726188,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.014103108204545634,-0.014103108204545634,-0.000794444784609688,-0.000794444784609688,0.0020995732574679987,0.0020995732574679987,0.0010396207893062018,0.0010396207893062018,-0.00959961075096781,-0.00959961075096781,-0.018740769357933784,0.018740769357933784,1265.8,1126,80,545,1068,508,4.509375,3.8750197503555066,7.593616685100332,0.5688102385842946,3.6119450150102703,8.006004108073945,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.0017425011679463864,-0.0017425011679463864,-0.0927593715122983,0.0927593715122983,-0.1935416666666665,0.1935416666666665,0.37772159396644067,-0.37772159396644067,-0.046256512846093334,0.046256512846093334,-0.40467612078810333,0.40467612078810333,-0.5676633476383152,0.6572302261946487,-0.23815824193626148,-0.11412543909381316,-0.46982107807877393,0.6696915615639059,0.7742374375336455,1.564322511471024,1.9221015640338703,0.8025348207332474,1.615023406475513,2.0915842600498116,-0.1375413430882123,1.4897535271487983,Pitching-driven,"H_9(+2.09), FIP(+1.92), HR_9(+1.62)","OBP(-0.57), R_PA(-0.47), ISO(-0.24)"
2021,NC,5530,4806,702,1254,203,17,170,2001,670,101,46,511,111,1093,94,59,43,5460,0.1124773960216998,0.1976491862567811,0.0307414104882459,0.2609238451935081,0.3428989215865472,0.416354556803995,0.1554307116104868,0.1269439421338155,0.1960216998191681,0.0169981916817359,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.013112597491926503,-0.013112597491926503,-0.012300421255228691,-0.012300421255228691,0.039214495394270604,0.039214495394270604,0.0119003155717867,0.0119003155717867,-0.0008555601768848176,-0.0008555601768848176,0.01154893741213131,-0.01154893741213131,1249.9,1268,125,592,1055,634,5.461875,4.262741019281542,7.596607728618289,0.9000720057604608,4.565165213217057,9.130330426434114,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,0.0012485423500105952,0.0012485423500105952,0.8604608266944882,-0.8604608266944882,0.7589583333333332,-0.7589583333333332,0.7654428628924759,-0.7654428628924759,0.28500525433007284,-0.28500525433007284,0.719650197572065,-0.719650197572065,-0.43855776248813244,-0.9147275922770508,1.4713597361929087,1.5312594396404784,0.40222844394250346,-0.7229083672688502,0.7819612190517583,-0.16452352092348202,0.29167896766642126,-0.15109634868180088,-0.44569491604622713,-0.31921148739276356,0.16154057239952851,0.05173383779642397,Balanced Strong,"HR_PA(+1.53), ISO(+1.47), K_9(+0.78)","BB_HBP_PA(-0.91), SO_PA(-0.72), HR_9(-0.45)"
2021,SSG,5735,4898,755,1278,204,13,185,2063,712,100,43,636,94,1055,106,55,52,5672,0.1272885789014821,0.1839581517000872,0.032258064516129,0.2609228256431196,0.3535211267605633,0.421192323397305,0.1602694977541853,0.1316477768090671,0.1905841325196164,0.0184829991281604,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.002490392317910428,-0.002490392317910428,0.0025107616245536035,0.0025107616245536035,0.04405328153796911,0.04405328153796911,0.013416969599669797,0.013416969599669797,0.003848274498366805,0.003848274498366805,-0.0021420971445625936,0.0021420971445625936,1252.4,1279,147,612,1003,677,6.042258064516129,4.397955924624721,7.207761098690515,1.056371766208879,4.865059086553817,9.191152986266369,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.3875980875777634,-0.3875980875777634,1.1603547000312484,-1.1603547000312484,1.339341397849462,-1.339341397849462,0.9006577682356554,-0.9006577682356554,0.44130501477849104,-0.44130501477849104,0.7804727574043202,-0.7804727574043202,0.9459663997497437,1.1087907756025417,1.6942348340978706,1.7610310752245841,0.8713447585688596,-0.09344919508097234,-0.2221587128668723,-0.7084380687195037,-0.7017799960460025,-0.4836681177310761,-1.418006882221683,-0.4496280454664316,1.0131537258101537,-0.6878378329605868,Offense-driven,"HR_PA(+1.76), ISO(+1.69), BB_HBP_PA(+1.11)","HR_9(-1.42), ERA(-0.71), FIP(-0.70)"
2021,두산,5645,4900,738,1314,235,17,110,1913,698,81,37,560,86,943,137,46,53,5590,0.1144375553587245,0.1670504871567759,0.0194862710363153,0.2681632653061224,0.3500625111627076,0.3904081632653061,0.1222448979591837,0.1307351638618246,0.2132860938883968,0.0242692648361381,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.005949007915766136,-0.005949007915766136,-0.010340261918203988,-0.010340261918203988,0.006028681742967501,0.006028681742967501,0.0006451761198561015,0.0006451761198561015,0.002935661551124291,0.002935661551124291,-0.019049761687873895,0.019049761687873895,1260.7,1295,104,587,1045,601,5.726333333333333,4.190529071150948,7.460141191401602,0.742444673594035,4.290473546442453,9.244863964464184,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.13521799486667607,-0.13521799486667607,0.585769159919884,-0.585769159919884,1.023416666666666,-1.023416666666666,0.693230914761882,-0.693230914761882,0.12737792216364707,-0.12737792216364707,0.8341837356021351,-0.8341837356021351,0.4951619966454154,-0.6469286963593959,-0.057183011293896344,-0.173883429499498,0.7803293101001475,0.6838977967034856,0.42956323096930277,0.33368203444399464,-0.16100223177120698,0.026514657111781165,0.5348756287967299,-0.5647958537048164,0.29461065913022766,0.12672488259271195,Balanced Strong,"R_PA(+0.78), SO_PA(+0.68), HR_9(+0.53)","BB_HBP_PA(-0.65), H_9(-0.56), HR_PA(-0.17)"
2021,롯데,5726,5009,727,1393,266,10,107,2000,697,60,31,579,54,969,114,38,46,5675,0.1105483758295494,0.1692280824310164,0.0186866922808243,0.2780994210421241,0.3561884669479606,0.3992812936713915,0.1211818726292673,0.1269647223192455,0.2245895913377576,0.0199091861683548,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,0.00017694786948685426,0.00017694786948685426,-0.014229441447379088,-0.014229441447379088,0.004965656413051106,0.004965656413051106,-0.00015440263563490028,-0.00015440263563490028,-0.0008347799914548149,-0.0008347799914548149,-0.0168721664136334,0.0168721664136334,1257.0,1328,133,651,1049,757,6.151515151515151,4.6610978520286395,7.510739856801909,0.9522673031026252,5.420047732696897,9.50835322195704,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.08461932946636974,-0.08461932946636974,1.7153433461743286,-1.7153433461743286,1.4485984848484845,-1.4485984848484845,1.1637996956395735,-1.1637996956395735,0.3372005516722373,-0.3372005516722373,1.0976729930949922,-1.0976729930949922,1.2936340335282186,-1.178272227604943,-0.10614609158813736,-0.29501884670727274,0.4043008645693304,0.5837806497481094,0.5602243311217364,-1.7150154793885923,-0.8887986033494049,-1.1308865296779318,-0.7703922286861971,-1.1297730948202331,0.30002666000535677,-0.8937230572048867,Offense-driven,"OBP(+1.29), SO_PA(+0.58), K_9(+0.56)","ERA(-1.72), BB_HBP_PA(-1.18), BB_9(-1.13)"
2021,삼성,5552,4836,712,1292,204,18,133,1931,669,116,44,545,55,902,98,48,68,5493,0.1080691642651296,0.1624639769452449,0.0239553314121037,0.2671629445822994,0.34375,0.3992969396195203,0.1321339950372208,0.1282420749279539,0.2087536023054755,0.0176512968299711,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.012261519078473726,-0.012261519078473726,-0.0167086530117989,-0.0167086530117989,0.01591777882100462,0.01591777882100462,0.005114236495644502,0.005114236495644502,0.00044257261725358377,0.00044257261725358377,-0.023636271899404898,0.023636271899404898,1254.1,1297,131,530,1038,601,5.67962962962963,3.803524439837334,7.449166733115382,0.9401164181484732,4.313053185551392,9.307870185790607,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.14619245315289664,-0.14619245315289664,0.6083487990288234,-0.6083487990288234,0.9767129629629627,-0.9767129629629627,0.3062262834482681,-0.3062262834482681,0.32504966671808533,-0.32504966671808533,0.8971899569285586,-0.8971899569285586,-0.32762612371063204,-1.5169845491785952,0.39831004295680256,0.5031749458389335,0.5316920229849036,0.8947672462711236,0.40122385122657367,0.2927295666303391,-0.08105811224095194,0.9783831995595933,-0.6948038157119991,-0.6998946483836662,0.08592493555460096,0.08740486233513424,Balanced Strong,"BB_9(+0.98), SO_PA(+0.89), R_PA(+0.53)","BB_HBP_PA(-1.52), H_9(-0.70), HR_9(-0.69)"
2021,키움,5653,4874,722,1262,244,28,91,1835,671,97,26,595,93,1053,93,35,56,5606,0.1217052892269591,0.1862727755174243,0.0160976472669379,0.2589249076733689,0.3470986116055535,0.3764874846122281,0.1175625769388592,0.1277197947992216,0.2071466477976296,0.0164514417123651,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.008912907472920228,-0.008912907472920228,-0.0030725280499693947,-0.0030725280499693947,0.0013463607226430058,0.0013463607226430058,-0.002743447649521301,-0.002743447649521301,-7.970751147870492e-05,-7.970751147870492e-05,0.00017252667277450895,-0.00017252667277450895,1256.1,1281,101,566,900,606,5.894333333333334,4.055409601146406,6.448531167900645,0.7236684977310724,4.342010986386435,9.178409362311918,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-1.146828018367633,-1.146828018367633,0.6373065998638663,-0.6373065998638663,1.191416666666667,-1.191416666666667,0.5581114447573396,-0.5581114447573396,0.10860174630068453,-0.10860174630068453,0.767729133449869,-0.767729133449869,0.10884009040280752,0.34599625059456857,-0.27285130595211654,-0.687256691663832,0.479604705698319,-0.1998663680092966,-2.182720661306323,0.24020909006604202,-0.44857283144546756,0.35885169538696166,0.6516787538827608,-0.42230299406924765,0.04536393464644706,-0.2743105338375852,Offense-driven,"HR_9(+0.65), R_PA(+0.48), BB_9(+0.36)","K_9(-2.18), HR_PA(-0.69), FIP(-0.45)"
2021,한화,5495,4685,599,1111,213,17,80,1598,554,109,56,633,74,1286,110,54,49,5432,0.1286624203821656,0.2340309372156506,0.0145586897179253,0.2371398078975453,0.3341297555596397,0.3410885805763073,0.103948772678762,0.1090081892629663,0.1876251137397634,0.0200181983621474,0.3560115190784737,0.1247778172769285,0.1162162162162162,0.0188410949164592,0.1277995023107003,0.1861002488446498,-0.02188176351883403,-0.02188176351883403,0.003884603105237111,0.003884603105237111,-0.012267443537454195,-0.012267443537454195,-0.004282405198533899,-0.004282405198533899,-0.018791313047734,-0.018791313047734,0.04793068837100081,-0.04793068837100081,1248.4,1204,115,670,1011,650,6.0296875,4.830182633771227,7.288529317526433,0.8290611983338673,4.68599807753925,8.679910285165011,7.595359186268278,3.7047043865225686,4.702916666666667,3.497298156389066,0.6150667514303879,8.410680228862049,-0.30682986874184515,-0.30682986874184515,0.9812936910166816,-0.9812936910166816,1.3267708333333328,-1.3267708333333328,1.3328844773821613,-1.3328844773821613,0.21399444690347935,-0.21399444690347935,0.2692300563029626,-0.2692300563029626,-1.5815522770949932,1.2964863494997991,-0.8999048411201305,-0.9204072893810239,-1.3865151807198088,-2.395596194217524,-0.013590675608132758,-0.3836768901652129,-0.6802625866641738,-1.546763942310233,-0.003949787387224601,0.6465854911194718,-1.1069446113560604,-0.4538645954745745,Overall Weak,"BB_HBP_PA(+1.30), H_9(+0.65), HR_9(-0.00)","SO_PA(-2.40), OBP(-1.58), BB_9(-1.55)"
2022,KIA,5703,5000,720,1361,250,19,113,1988,677,103,34,542,63,983,111,61,36,5624,0.1060845169209188,0.172365421707873,0.0198141329125021,0.2722,0.3485197659989363,0.3976,0.1254,0.1262493424513414,0.218832193582325,0.0194634402945818,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,0.012491014875845585,0.012491014875845585,-0.00469180353282099,-0.00469180353282099,-0.016026527692622083,-0.016026527692622083,-0.004645278643683599,-0.004645278643683599,-0.0013649787113668155,-0.0013649787113668155,-0.018169849472559396,0.018169849472559396,1274.3,1286,120,526,1042,599,5.451333333333333,3.7149807737581417,7.359334536608334,0.8475241308953936,4.230557953386173,9.082633602762302,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,0.26009789538696104,0.26009789538696104,0.3166093066130986,-0.3166093066130986,-0.240390804597701,0.240390804597701,0.5435720298303139,-0.5435720298303139,-0.054627152935279644,0.054627152935279644,0.5954719094937388,-0.5954719094937388,1.7001615951742381,0.5814480890642618,0.5943041121192536,0.17536372934600497,1.1578010378783445,0.7543858758982859,-0.010790651572001082,-0.28884150239106027,0.3054503409715712,-0.5197920760480319,-0.7435162489334883,-0.15370160426705637,0.9776783840666214,-0.16761590719007105,Offense-driven,"OBP(+1.70), R_PA(+1.16), SO_PA(+0.75)","HR_9(-0.74), BB_9(-0.52), ERA(-0.29)"
2022,KT,5547,4864,631,1237,192,19,119,1824,588,89,34,519,49,1183,105,70,44,5464,0.1023976924463674,0.2132684333874166,0.0214530376780241,0.2543174342105263,0.3296201607012418,0.375,0.1206825657894736,0.1137551829817919,0.2015503875968992,0.0189291508923742,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,-0.0064085904218489365,-0.0064085904218489365,-0.008378628007372393,-0.008378628007372393,-0.020743961903148492,-0.020743961903148492,-0.0030063738781615987,-0.0030063738781615987,-0.013859138180916317,-0.013859138180916317,0.02273316220698421,-0.02273316220698421,1280.8,1243,92,364,1074,509,4.3048,2.5577763897564023,7.54684572142411,0.6464709556527171,3.5766708307307935,8.734384759525296,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,0.4476090802027368,0.4476090802027368,-0.3372778160422807,0.3372778160422807,-1.3869241379310342,1.3869241379310342,-0.6136323541714255,0.6136323541714255,-0.25568032817795616,0.25568032817795616,0.2472230662567334,-0.2472230662567334,-0.41107419531783806,0.16531955554754552,0.13108177821850217,0.838929888118056,-0.3261700968605928,-1.3273563899804404,0.325982917082703,1.1318544122948115,0.34413240159700953,1.9299219269405135,1.0255725350960363,0.5391005354178473,-0.2083142190566498,0.8481534383520589,Pitching-driven,"BB_9(+1.93), ERA(+1.13), HR_9(+1.03)","SO_PA(-1.33), OBP(-0.41), R_PA(-0.33)"
2022,LG,5626,4926,715,1325,208,33,118,1953,674,102,46,501,103,924,109,49,46,5565,0.1073586917881265,0.1642374688944187,0.0209740490579452,0.2689809175801868,0.3459469153515064,0.3964677222898903,0.1274868047097035,0.1270885175968716,0.2145396373977959,0.0193743334518307,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,0.009918164228415682,0.009918164228415682,-0.0034176286656132926,-0.0034176286656132926,-0.013939722982918595,-0.013939722982918595,-0.0034853624982404997,-0.0034853624982404997,-0.0005258035658366189,-0.0005258035658366189,-0.026297802286013694,0.026297802286013694,1281.7,1179,94,451,1031,476,4.644137931034483,3.166887727237263,7.239603651400484,0.6600608566747288,3.342435827416712,8.278848404462822,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,0.14036701017911035,0.14036701017911035,-0.5715128193563621,0.5715128193563621,-1.0475862068965514,1.0475862068965514,-0.004521016690564927,0.004521016690564927,-0.24209042715594442,0.24209042715594442,-0.20831328880574063,0.20831328880574063,1.4127537744877747,0.725263050312047,0.7992151940516634,0.6449951059343898,1.2574725440722752,1.1680547528846201,-0.22582954394127477,1.6407751430370987,0.33268372405823754,0.6404793760525428,0.9059935160375543,1.4453391852236717,1.0847475925378527,0.7385490147761116,Balanced Strong,"ERA(+1.64), H_9(+1.45), OBP(+1.41)","K_9(-0.23), FIP(+0.33), BB_9(+0.64)"
2022,NC,5585,4899,646,1260,230,15,105,1835,613,100,39,501,88,981,112,50,47,5517,0.1054610564010743,0.1756490599820949,0.018800358102059,0.2571953459889773,0.3340560072267389,0.3745662380077567,0.1173708920187793,0.1156669650850492,0.2068039391226499,0.020053715308863,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,-0.001972743896351825,-0.001972743896351825,-0.005315264052665497,-0.005315264052665497,-0.024055635673842793,-0.024055635673842793,-0.005659053454126699,-0.005659053454126699,-0.01194735607765901,-0.01194735607765901,-0.014886211198337496,0.014886211198337496,1279.9,1230,111,515,1168,559,5.125925925925926,3.621376670052347,8.213141651691538,0.7805297288850691,3.930775841862645,8.649113211969684,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,1.113905010470165,1.113905010470165,0.016827195089570868,-0.016827195089570868,-0.5657982120051086,0.5657982120051086,0.4499679261245193,-0.4499679261245193,-0.12162155494560412,0.12162155494560412,0.16195151870112134,-0.16195151870112134,0.08444503898605679,0.5110786658331676,-0.19410373253136282,-0.23509737307890102,-0.09910164427211057,0.5872664316172802,1.5226627761360447,0.36249296556395966,0.31642902662801387,-0.3216392806081103,-0.15402520982816495,0.7087387459906414,0.07997884765850956,0.36828073718529386,Balanced Strong,"K_9(+1.52), H_9(+0.71), SO_PA(+0.59)","BB_9(-0.32), HR_PA(-0.24), ISO(-0.19)"
2022,SSG,5642,4893,720,1245,242,18,138,1937,682,98,39,530,95,1075,96,77,47,5550,0.1107763204537398,0.1905352711804324,0.0244594115561857,0.2544451256897609,0.3360287511230907,0.395871653382383,0.1414265276926221,0.1276143211627082,0.1962070187876639,0.0170152428216944,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1296.9,1223,130,457,1023,564,5.691724137931034,3.171408743927828,7.099236641221373,0.9021512838306732,3.913948646773074,8.487161693268563,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.30481617657594207,1.111007697105788,2.168008212864522,2.056162279000104,1.319923909139771,-0.17036127739258464,-0.4779312998224155,0.3990532930135873,0.29733996911678034,0.6309087262626392,-1.22418651661079,1.0309231863995276,1.051787135376157,0.09107319725473415,Balanced Strong,"ISO(+2.17), HR_PA(+2.06), R_PA(+1.32)","HR_9(-1.22), K_9(-0.48), SO_PA(-0.17)"
2022,두산,5510,4891,638,1249,210,12,101,1786,592,90,40,450,71,1007,116,53,45,5447,0.0945553539019963,0.1827586206896551,0.0183303085299455,0.2553670006133715,0.3243540406816932,0.3651604988754856,0.1097934982621141,0.1157894736842105,0.2083484573502722,0.0210526315789473,0.3360287511230907,0.1107763204537398,0.1414265276926221,0.0244594115561857,0.1276143211627082,0.1905352711804324,-0.011674710441397507,-0.011674710441397507,-0.016220966551743488,-0.016220966551743488,-0.031633029430508,-0.031633029430508,-0.006129103026240198,-0.006129103026240198,-0.011824847478497713,-0.011824847478497713,-0.007776650490777304,0.007776650490777304,1272.1,1336,117,555,977,634,5.134444444444444,3.9265780992060377,6.912192437701439,0.8277651128055971,4.4854964232371675,9.45208710007075,7.099236641221373,3.913948646773074,5.691724137931034,3.171408743927828,0.9021512838306732,8.487161693268563,-0.18704420351993445,-0.18704420351993445,0.5715477764640933,-0.5715477764640933,-0.5572796934865902,0.5572796934865902,0.7551693552782099,-0.7551693552782099,-0.07438617102507616,0.07438617102507616,0.9649254068021875,-0.9649254068021875,-0.9993415631900133,-0.7198380808782683,-0.9381560847645407,-0.4254128786296193,-0.0845509075574284,0.2254282097104904,-0.8138661614013257,-0.8427445080700112,0.31614162647993943,-0.967727581919617,-0.5696544969671076,-0.8886880325641585,-0.5032204720071027,-0.4896322522450382,Overall Weak,"FIP(+0.32), SO_PA(+0.23), R_PA(-0.08)","OBP(-1.00), BB_9(-0.97), ISO(-0.94)"
